,dif_min,atraso_15,temporada_alta,periodo_dia
10844,125,1,1,12:00 a 18:59
10845,20,1,0,12:00 a 18:59
10846,109,1,0,12:00 a 18:59
10847,6,0,0,12:00 a 18:59
10848,-2,0,0,12:00 a 18:59
10849,102,1,0,12:00 a 18:59
10850,3,0,0,12:00 a 18:59
10851,3,0,0,12:00 a 18:59
10852,24,1,0,12:00 a 18:59
10853,20,1,0,19:00 a 4:59
10854,4,0,1,12:00 a 18:59
10855,1,0,1,12:00 a 18:59
10856,-2,0,1,19:00 a 4:59
10857,14,0,1,12:00 a 18:59
10858,6,0,1,12:00 a 18:59
10859,-5,0,1,12:00 a 18:59
10860,1,0,1,12:00 a 18:59
10861,4,0,1,12:00 a 18:59
10862,10,0,1,12:00 a 18:59
10863,0,0,1,12:00 a 18:59
10864,-3,0,1,12:00 a 18:59
10865,-7,0,1,12:00 a 18:59
10866,61,1,1,12:00 a 18:59
10867,13,0,1,12:00 a 18:59
10868,0,0,1,5:00 a 11:59
10869,-2,0,1,5:00 a 11:59
10870,7,0,1,5:00 a 11:59
10871,12,0,1,12:00 a 18:59
10872,17,1,1,12:00 a 18:59
10873,14,0,1,12:00 a 18:59
10874,15,0,0,12:00 a 18:59
10875,12,0,0,12:00 a 18:59
10876,14,0,0,12:00 a 18:59
10877,10,0,0,12:00 a 18:59
10878,2,0,0,12:00 a 18:59
10879,1,0,0,12:00 a 18:59
10880,13,0,0,12:00 a 18:59
10881,1,0,1,12:00 a 18:59
10882,12,0,1,12:00 a 18:59
10883,17,1,1,12:00 a 18:59
10884,12,0,1,12:00 a 18:59
10885,11,0,1,12:00 a 18:59
10886,-3,0,1,12:00 a 18:59
10887,11,0,1,12:00 a 18:59
10888,6,0,1,12:00 a 18:59
10889,-2,0,1,12:00 a 18:59
10890,12,0,1,12:00 a 18:59
10891,1,0,1,12:00 a 18:59
10892,-1,0,1,12:00 a 18:59
10893,14,0,1,12:00 a 18:59
10894,-1,0,1,12:00 a 18:59
10895,4,0,1,12:00 a 18:59
10896,18,1,1,12:00 a 18:59
10897,42,1,1,5:00 a 11:59
10898,11,0,1,5:00 a 11:59
10899,8,0,0,12:00 a 18:59
10900,10,0,0,5:00 a 11:59
10901,-3,0,0,5:00 a 11:59
10902,18,1,1,12:00 a 18:59
10903,1,0,1,5:00 a 11:59
10904,9,0,1,5:00 a 11:59
10905,1,0,1,12:00 a 18:59
10906,8,0,1,5:00 a 11:59
10907,0,0,0,12:00 a 18:59
10908,3,0,0,12:00 a 18:59
10909,10,0,0,12:00 a 18:59
10910,0,0,1,12:00 a 18:59
10911,15,0,1,12:00 a 18:59
10912,-2,0,1,12:00 a 18:59
10913,7,0,1,12:00 a 18:59
10914,66,1,1,12:00 a 18:59
10915,21,1,1,12:00 a 18:59
10916,12,0,0,12:00 a 18:59
10917,48,1,1,12:00 a 18:59
10918,-1,0,1,12:00 a 18:59
10919,7,0,1,12:00 a 18:59
10920,11,0,1,12:00 a 18:59
10921,6,0,1,12:00 a 18:59
10922,14,0,0,12:00 a 18:59
10923,2,0,0,12:00 a 18:59
10924,5,0,0,12:00 a 18:59
10925,24,1,0,12:00 a 18:59
10926,6,0,0,12:00 a 18:59
10927,-6,0,0,12:00 a 18:59
10928,8,0,0,12:00 a 18:59
10929,4,0,0,12:00 a 18:59
10930,1,0,1,12:00 a 18:59
10931,-2,0,1,12:00 a 18:59
10932,9,0,1,12:00 a 18:59
10933,54,1,1,12:00 a 18:59
10934,8,0,1,12:00 a 18:59
10935,40,1,1,12:00 a 18:59
10936,-1,0,1,12:00 a 18:59
10937,48,1,1,12:00 a 18:59
10938,30,1,1,12:00 a 18:59
10939,8,0,1,12:00 a 18:59
10940,15,0,1,12:00 a 18:59
10941,8,0,1,12:00 a 18:59
10942,0,0,1,12:00 a 18:59
10943,7,0,1,12:00 a 18:59
10944,9,0,1,12:00 a 18:59
10945,6,0,1,19:00 a 4:59
10946,9,0,0,19:00 a 4:59
10947,4,0,0,19:00 a 4:59
10948,-6,0,0,19:00 a 4:59
10949,1,0,1,19:00 a 4:59
10950,-6,0,1,19:00 a 4:59
10951,48,1,1,19:00 a 4:59
10952,8,0,1,19:00 a 4:59
10953,108,1,1,5:00 a 11:59
10954,17,1,1,5:00 a 11:59
10955,0,0,1,5:00 a 11:59
10956,14,0,0,5:00 a 11:59
10957,8,0,0,5:00 a 11:59
10958,2,0,0,5:00 a 11:59
10959,-4,0,0,5:00 a 11:59
10960,4,0,0,5:00 a 11:59
10961,4,0,0,5:00 a 11:59
10962,4,0,0,5:00 a 11:59
10963,2,0,0,5:00 a 11:59
10964,1,0,0,5:00 a 11:59
10965,-3,0,1,5:00 a 11:59
10966,-2,0,1,5:00 a 11:59
10967,0,0,1,5:00 a 11:59
10968,0,0,1,5:00 a 11:59
10969,1,0,1,5:00 a 11:59
10970,4,0,1,5:00 a 11:59
10971,-1,0,1,5:00 a 11:59
10972,-3,0,1,5:00 a 11:59
10973,13,0,1,5:00 a 11:59
10974,-4,0,1,5:00 a 11:59
10975,-6,0,1,5:00 a 11:59
10976,-2,0,1,5:00 a 11:59
10977,17,1,1,5:00 a 11:59
10978,-4,0,1,5:00 a 11:59
10979,-4,0,1,5:00 a 11:59
10980,29,1,1,5:00 a 11:59
10981,9,0,1,5:00 a 11:59
10982,24,1,1,5:00 a 11:59
10983,9,0,1,5:00 a 11:59
10984,19,1,0,5:00 a 11:59
10985,45,1,0,5:00 a 11:59
10986,5,0,0,5:00 a 11:59
10987,5,0,0,5:00 a 11:59
10988,13,0,0,5:00 a 11:59
10989,34,1,0,5:00 a 11:59
10990,13,0,0,5:00 a 11:59
10991,9,0,0,5:00 a 11:59
10992,12,0,0,5:00 a 11:59
10993,-2,0,1,5:00 a 11:59
10994,22,1,1,5:00 a 11:59
10995,12,0,1,5:00 a 11:59
10996,17,1,1,5:00 a 11:59
10997,7,0,1,5:00 a 11:59
10998,-5,0,1,5:00 a 11:59
10999,24,1,1,12:00 a 18:59
11000,-2,0,1,12:00 a 18:59
11001,18,1,1,12:00 a 18:59
11002,8,0,1,12:00 a 18:59
11003,6,0,1,12:00 a 18:59
11004,5,0,1,12:00 a 18:59
11005,8,0,1,12:00 a 18:59
11006,14,0,1,12:00 a 18:59
11007,4,0,1,12:00 a 18:59
11008,22,1,1,12:00 a 18:59
11009,21,1,1,5:00 a 11:59
11010,5,0,1,5:00 a 11:59
11011,5,0,1,5:00 a 11:59
11012,14,0,0,5:00 a 11:59
11013,3,0,0,5:00 a 11:59
11014,-7,0,0,5:00 a 11:59
11015,3,0,0,5:00 a 11:59
11016,6,0,0,5:00 a 11:59
11017,0,0,0,5:00 a 11:59
11018,-1,0,0,5:00 a 11:59
11019,17,1,0,5:00 a 11:59
11020,10,0,0,5:00 a 11:59
11021,-1,0,1,5:00 a 11:59
11022,6,0,1,5:00 a 11:59
11023,3,0,1,5:00 a 11:59
11024,-1,0,1,5:00 a 11:59
11025,20,1,1,5:00 a 11:59
11026,1,0,1,5:00 a 11:59
11027,-1,0,1,5:00 a 11:59
11028,3,0,1,5:00 a 11:59
11029,1,0,1,5:00 a 11:59
11030,107,1,1,5:00 a 11:59
11031,2,0,1,5:00 a 11:59
11032,-4,0,1,5:00 a 11:59
11033,-10,0,1,5:00 a 11:59
11034,6,0,1,5:00 a 11:59
11035,-1,0,1,5:00 a 11:59
11036,23,1,1,5:00 a 11:59
11037,26,1,0,5:00 a 11:59
11038,10,0,1,5:00 a 11:59
11039,5,0,1,5:00 a 11:59
11040,17,1,1,19:00 a 4:59
11041,1,0,1,19:00 a 4:59
11042,4,0,0,19:00 a 4:59
11043,3,0,0,19:00 a 4:59
11044,8,0,0,19:00 a 4:59
11045,2,0,0,19:00 a 4:59
11046,-2,0,0,19:00 a 4:59
11047,10,0,1,19:00 a 4:59
11048,-3,0,1,19:00 a 4:59
11049,3,0,1,19:00 a 4:59
11050,1,0,1,19:00 a 4:59
11051,5,0,1,5:00 a 11:59
11052,-4,0,1,5:00 a 11:59
11053,-1,0,1,5:00 a 11:59
11054,-4,0,1,19:00 a 4:59
11055,11,0,1,5:00 a 11:59
11056,11,0,1,12:00 a 18:59
11057,3,0,1,12:00 a 18:59
11058,19,1,0,12:00 a 18:59
11059,10,0,0,12:00 a 18:59
11060,12,0,0,12:00 a 18:59
11061,19,1,0,12:00 a 18:59
11062,14,0,0,12:00 a 18:59
11063,11,0,0,12:00 a 18:59
11064,-1,0,0,12:00 a 18:59
11065,30,1,1,12:00 a 18:59
11066,2,0,1,12:00 a 18:59
11067,29,1,1,12:00 a 18:59
11068,-1,0,1,12:00 a 18:59
11069,-5,0,1,12:00 a 18:59
11070,1,0,1,12:00 a 18:59
11071,14,0,1,12:00 a 18:59
11072,15,0,1,12:00 a 18:59
11073,58,1,1,12:00 a 18:59
11074,4,0,1,12:00 a 18:59
11075,2,0,1,12:00 a 18:59
11076,65,1,1,19:00 a 4:59
11077,31,1,1,19:00 a 4:59
11078,87,1,1,19:00 a 4:59
11079,32,1,0,19:00 a 4:59
11080,35,1,0,19:00 a 4:59
11081,32,1,0,19:00 a 4:59
11082,34,1,0,19:00 a 4:59
11083,31,1,0,19:00 a 4:59
11084,42,1,0,19:00 a 4:59
11085,5,0,0,19:00 a 4:59
11086,-2,0,0,19:00 a 4:59
11087,39,1,0,19:00 a 4:59
11088,42,1,1,19:00 a 4:59
11089,15,0,1,19:00 a 4:59
11090,-2,0,1,19:00 a 4:59
11091,14,0,1,19:00 a 4:59
11092,11,0,1,19:00 a 4:59
11093,114,1,1,19:00 a 4:59
11094,1,0,1,19:00 a 4:59
11095,-8,0,1,19:00 a 4:59
11096,2,0,1,19:00 a 4:59
11097,6,0,1,19:00 a 4:59
11098,10,0,1,19:00 a 4:59
11099,18,1,1,19:00 a 4:59
11100,6,0,1,19:00 a 4:59
11101,-1,0,1,19:00 a 4:59
11102,-1,0,1,19:00 a 4:59
11103,3,0,1,19:00 a 4:59
11104,4,0,0,12:00 a 18:59
11105,4,0,1,12:00 a 18:59
11106,-1,0,1,12:00 a 18:59
11107,2,0,1,12:00 a 18:59
11108,16,1,1,5:00 a 11:59
11109,4,0,1,5:00 a 11:59
11110,17,1,1,5:00 a 11:59
11111,21,1,0,5:00 a 11:59
11112,20,1,0,5:00 a 11:59
11113,12,0,0,5:00 a 11:59
11114,2,0,0,5:00 a 11:59
11115,3,0,0,5:00 a 11:59
11116,9,0,0,5:00 a 11:59
11117,5,0,0,5:00 a 11:59
11118,5,0,0,5:00 a 11:59
11119,2,0,1,5:00 a 11:59
11120,-1,0,1,5:00 a 11:59
11121,3,0,1,5:00 a 11:59
11122,10,0,1,5:00 a 11:59
11123,-4,0,1,5:00 a 11:59
11124,7,0,1,5:00 a 11:59
11125,-4,0,1,5:00 a 11:59
11126,85,1,1,5:00 a 11:59
11127,-1,0,1,5:00 a 11:59
11128,50,1,1,5:00 a 11:59
11129,6,0,1,5:00 a 11:59
11130,5,0,1,5:00 a 11:59
11131,8,0,1,5:00 a 11:59
11132,1,0,1,12:00 a 18:59
11133,-4,0,0,12:00 a 18:59
11134,2,0,1,12:00 a 18:59
11135,3,0,1,12:00 a 18:59
11136,39,1,1,12:00 a 18:59
11137,13,0,0,12:00 a 18:59
11138,23,1,0,12:00 a 18:59
11139,1,0,0,12:00 a 18:59
11140,4,0,0,12:00 a 18:59
11141,-2,0,0,12:00 a 18:59
11142,2,0,0,12:00 a 18:59
11143,-4,0,1,12:00 a 18:59
11144,9,0,1,12:00 a 18:59
11145,-4,0,1,12:00 a 18:59
11146,6,0,1,12:00 a 18:59
11147,5,0,1,12:00 a 18:59
11148,5,0,1,12:00 a 18:59
11149,16,1,1,5:00 a 11:59
11150,16,1,1,5:00 a 11:59
11151,22,1,1,5:00 a 11:59
11152,12,0,0,5:00 a 11:59
11153,17,1,0,5:00 a 11:59
11154,6,0,0,5:00 a 11:59
11155,7,0,0,5:00 a 11:59
11156,0,0,0,5:00 a 11:59
11157,22,1,0,5:00 a 11:59
11158,2,0,0,5:00 a 11:59
11159,15,0,1,5:00 a 11:59
11160,0,0,1,5:00 a 11:59
11161,5,0,1,5:00 a 11:59
11162,1,0,1,5:00 a 11:59
11163,15,0,1,5:00 a 11:59
11164,18,1,1,5:00 a 11:59
11165,2,0,1,5:00 a 11:59
11166,1,0,1,5:00 a 11:59
11167,9,0,1,5:00 a 11:59
11168,2,0,1,5:00 a 11:59
11169,23,1,1,5:00 a 11:59
11170,2,0,1,5:00 a 11:59
11171,21,1,1,5:00 a 11:59
11172,-8,0,1,5:00 a 11:59
11173,20,1,0,5:00 a 11:59
11174,-5,0,0,5:00 a 11:59
11175,-7,0,1,5:00 a 11:59
11176,4,0,1,5:00 a 11:59
11177,8,0,1,19:00 a 4:59
11178,52,1,1,19:00 a 4:59
11179,41,1,1,19:00 a 4:59
11180,10,0,0,19:00 a 4:59
11181,4,0,0,19:00 a 4:59
11182,5,0,0,19:00 a 4:59
11183,2,0,0,19:00 a 4:59
11184,14,0,0,19:00 a 4:59
11185,14,0,0,19:00 a 4:59
11186,13,0,0,19:00 a 4:59
11187,6,0,0,19:00 a 4:59
11188,5,0,0,19:00 a 4:59
11189,-1,0,1,19:00 a 4:59
11190,14,0,1,19:00 a 4:59
11191,2,0,1,19:00 a 4:59
11192,1,0,1,19:00 a 4:59
11193,7,0,1,19:00 a 4:59
11194,2,0,1,19:00 a 4:59
11195,29,1,1,19:00 a 4:59
11196,45,1,1,19:00 a 4:59
11197,5,0,1,19:00 a 4:59
11198,5,0,1,19:00 a 4:59
11199,5,0,1,19:00 a 4:59
11200,-7,0,1,19:00 a 4:59
11201,2,0,1,19:00 a 4:59
11202,1,0,1,19:00 a 4:59
11203,11,0,1,19:00 a 4:59
11204,16,1,1,19:00 a 4:59
11205,15,0,1,5:00 a 11:59
11206,79,1,1,5:00 a 11:59
11207,10,0,0,5:00 a 11:59
11208,8,0,0,5:00 a 11:59
11209,-1,0,0,5:00 a 11:59
11210,3,0,0,5:00 a 11:59
11211,7,0,1,5:00 a 11:59
11212,10,0,1,5:00 a 11:59
11213,-1,0,1,5:00 a 11:59
11214,9,0,1,5:00 a 11:59
11215,2,0,1,5:00 a 11:59
11216,8,0,1,5:00 a 11:59
11217,14,0,1,12:00 a 18:59
11218,13,0,0,12:00 a 18:59
11219,18,1,0,12:00 a 18:59
11220,7,0,1,12:00 a 18:59
11221,7,0,1,12:00 a 18:59
11222,26,1,1,12:00 a 18:59
11223,2,0,1,12:00 a 18:59
11224,23,1,1,12:00 a 18:59
11225,28,1,1,5:00 a 11:59
11226,11,0,1,5:00 a 11:59
11227,19,1,1,5:00 a 11:59
11228,9,0,0,5:00 a 11:59
11229,6,0,0,5:00 a 11:59
11230,11,0,0,5:00 a 11:59
11231,18,1,0,5:00 a 11:59
11232,4,0,0,5:00 a 11:59
11233,-2,0,0,5:00 a 11:59
11234,7,0,0,5:00 a 11:59
11235,13,0,0,5:00 a 11:59
11236,2,0,0,5:00 a 11:59
11237,-2,0,1,5:00 a 11:59
11238,3,0,1,5:00 a 11:59
11239,10,0,1,5:00 a 11:59
11240,3,0,1,5:00 a 11:59
11241,9,0,1,5:00 a 11:59
11242,-1,0,1,5:00 a 11:59
11243,3,0,1,5:00 a 11:59
11244,3,0,1,5:00 a 11:59
11245,10,0,1,5:00 a 11:59
11246,6,0,1,5:00 a 11:59
11247,0,0,1,5:00 a 11:59
11248,9,0,1,5:00 a 11:59
11249,22,1,1,5:00 a 11:59
11250,17,1,1,5:00 a 11:59
11251,10,0,1,5:00 a 11:59
11252,7,0,1,5:00 a 11:59
11253,3,0,1,12:00 a 18:59
11254,30,1,1,12:00 a 18:59
11255,11,0,1,12:00 a 18:59
11256,1,0,0,12:00 a 18:59
11257,-2,0,0,12:00 a 18:59
11258,11,0,0,12:00 a 18:59
11259,-1,0,0,12:00 a 18:59
11260,5,0,0,12:00 a 18:59
11261,8,0,0,12:00 a 18:59
11262,16,1,0,12:00 a 18:59
11263,54,1,0,12:00 a 18:59
11264,18,1,0,12:00 a 18:59
11265,-1,0,1,12:00 a 18:59
11266,12,0,1,12:00 a 18:59
11267,13,0,1,12:00 a 18:59
11268,11,0,1,12:00 a 18:59
11269,13,0,1,12:00 a 18:59
11270,-1,0,1,12:00 a 18:59
11271,23,1,1,12:00 a 18:59
11272,10,0,1,12:00 a 18:59
11273,6,0,1,12:00 a 18:59
11274,2,0,1,12:00 a 18:59
11275,16,1,1,12:00 a 18:59
11276,12,0,1,12:00 a 18:59
11277,4,0,1,12:00 a 18:59
11278,22,1,1,12:00 a 18:59
11279,-3,0,1,12:00 a 18:59
11280,1,0,1,5:00 a 11:59
11281,14,0,1,5:00 a 11:59
11282,10,0,1,5:00 a 11:59
11283,11,0,0,5:00 a 11:59
11284,14,0,0,5:00 a 11:59
11285,0,0,0,5:00 a 11:59
11286,0,0,0,5:00 a 11:59
11287,4,0,0,5:00 a 11:59
11288,68,1,0,5:00 a 11:59
11289,9,0,0,5:00 a 11:59
11290,2,0,0,5:00 a 11:59
11291,3,0,0,5:00 a 11:59
11292,1,0,1,5:00 a 11:59
11293,10,0,1,5:00 a 11:59
11294,0,0,1,5:00 a 11:59
11295,12,0,1,5:00 a 11:59
11296,1,0,1,5:00 a 11:59
11297,-3,0,1,5:00 a 11:59
11298,-1,0,1,5:00 a 11:59
11299,17,1,1,5:00 a 11:59
11300,1,0,1,5:00 a 11:59
11301,7,0,1,5:00 a 11:59
11302,2,0,1,5:00 a 11:59
11303,3,0,1,5:00 a 11:59
11304,16,1,1,5:00 a 11:59
11305,-3,0,1,5:00 a 11:59
11306,-4,0,1,5:00 a 11:59
11307,37,1,1,5:00 a 11:59
11308,29,1,1,12:00 a 18:59
11309,10,0,1,12:00 a 18:59
11310,16,1,0,12:00 a 18:59
11311,4,0,0,12:00 a 18:59
11312,14,0,0,12:00 a 18:59
11313,10,0,0,12:00 a 18:59
11314,-1,0,0,12:00 a 18:59
11315,13,0,0,12:00 a 18:59
11316,22,1,0,12:00 a 18:59
11317,11,0,1,12:00 a 18:59
11318,8,0,1,12:00 a 18:59
11319,12,0,1,12:00 a 18:59
11320,14,0,1,12:00 a 18:59
11321,1,0,1,12:00 a 18:59
11322,14,0,1,12:00 a 18:59
11323,6,0,1,12:00 a 18:59
11324,4,0,1,12:00 a 18:59
11325,2,0,1,12:00 a 18:59
11326,0,0,1,12:00 a 18:59
11327,20,1,1,12:00 a 18:59
11328,14,0,1,5:00 a 11:59
11329,6,0,0,5:00 a 11:59
11330,25,1,0,5:00 a 11:59
11331,10,0,0,5:00 a 11:59
11332,25,1,0,5:00 a 11:59
11333,8,0,0,5:00 a 11:59
11334,8,0,0,5:00 a 11:59
11335,18,1,0,5:00 a 11:59
11336,2,0,1,5:00 a 11:59
11337,1,0,1,5:00 a 11:59
11338,7,0,1,5:00 a 11:59
11339,13,0,1,5:00 a 11:59
11340,18,1,1,5:00 a 11:59
11341,-1,0,1,5:00 a 11:59
11342,8,0,1,5:00 a 11:59
11343,6,0,1,5:00 a 11:59
11344,3,0,1,5:00 a 11:59
11345,10,0,1,5:00 a 11:59
11346,15,0,1,5:00 a 11:59
11347,3,0,1,5:00 a 11:59
11348,17,1,1,5:00 a 11:59
11349,60,1,0,5:00 a 11:59
11350,10,0,1,5:00 a 11:59
11351,9,0,1,5:00 a 11:59
11352,16,1,0,5:00 a 11:59
11353,15,0,0,5:00 a 11:59
11354,4,0,1,5:00 a 11:59
11355,1,0,1,5:00 a 11:59
11356,7,0,1,5:00 a 11:59
11357,18,1,0,5:00 a 11:59
11358,8,0,0,5:00 a 11:59
11359,8,0,1,5:00 a 11:59
11360,2,0,1,5:00 a 11:59
11361,17,1,1,5:00 a 11:59
11362,4,0,1,5:00 a 11:59
11363,5,0,1,5:00 a 11:59
11364,10,0,1,5:00 a 11:59
11365,8,0,1,5:00 a 11:59
11366,26,1,0,5:00 a 11:59
11367,15,0,0,5:00 a 11:59
11368,28,1,0,5:00 a 11:59
11369,4,0,0,5:00 a 11:59
11370,22,1,0,5:00 a 11:59
11371,5,0,1,5:00 a 11:59
11372,9,0,1,5:00 a 11:59
11373,2,0,1,5:00 a 11:59
11374,3,0,1,5:00 a 11:59
11375,12,0,1,5:00 a 11:59
11376,2,0,1,5:00 a 11:59
11377,5,0,1,5:00 a 11:59
11378,17,1,1,5:00 a 11:59
11379,14,0,1,5:00 a 11:59
11380,1,0,0,19:00 a 4:59
11381,4,0,0,19:00 a 4:59
11382,8,0,1,19:00 a 4:59
11383,-2,0,1,19:00 a 4:59
11384,18,1,0,19:00 a 4:59
11385,3,0,0,19:00 a 4:59
11386,23,1,1,19:00 a 4:59
11387,47,1,0,5:00 a 11:59
11388,-1,0,1,5:00 a 11:59
11389,6,0,1,5:00 a 11:59
11390,0,0,0,5:00 a 11:59
11391,5,0,1,12:00 a 18:59
11392,5,0,0,12:00 a 18:59
11393,7,0,1,12:00 a 18:59
11394,-4,0,1,12:00 a 18:59
11395,26,1,1,19:00 a 4:59
11396,5,0,1,5:00 a 11:59
11397,-1,0,0,19:00 a 4:59
11398,8,0,0,5:00 a 11:59
11399,78,1,1,19:00 a 4:59
11400,19,1,1,5:00 a 11:59
11401,58,1,1,19:00 a 4:59
11402,8,0,1,5:00 a 11:59
11403,6,0,0,5:00 a 11:59
11404,16,1,1,5:00 a 11:59
11405,11,0,0,5:00 a 11:59
11406,3,0,1,5:00 a 11:59
11407,10,0,1,12:00 a 18:59
11408,14,0,1,12:00 a 18:59
11409,3,0,1,12:00 a 18:59
11410,6,0,0,12:00 a 18:59
11411,3,0,0,12:00 a 18:59
11412,1,0,0,12:00 a 18:59
11413,0,0,0,12:00 a 18:59
11414,27,1,0,12:00 a 18:59
11415,2,0,0,12:00 a 18:59
11416,-1,0,0,12:00 a 18:59
11417,2,0,0,12:00 a 18:59
11418,1,0,0,12:00 a 18:59
11419,2,0,1,12:00 a 18:59
11420,12,0,1,12:00 a 18:59
11421,14,0,1,12:00 a 18:59
11422,3,0,1,12:00 a 18:59
11423,7,0,1,12:00 a 18:59
11424,1,0,1,12:00 a 18:59
11425,3,0,1,12:00 a 18:59
11426,1,0,1,12:00 a 18:59
11427,3,0,1,12:00 a 18:59
11428,7,0,1,12:00 a 18:59
11429,7,0,1,12:00 a 18:59
11430,-5,0,1,12:00 a 18:59
11431,-2,0,1,12:00 a 18:59
11432,-2,0,1,12:00 a 18:59
11433,4,0,1,12:00 a 18:59
11434,-2,0,1,12:00 a 18:59
11435,15,0,0,19:00 a 4:59
11436,-1,0,0,19:00 a 4:59
11437,5,0,0,19:00 a 4:59
11438,23,1,0,19:00 a 4:59
11439,17,1,1,19:00 a 4:59
11440,16,1,1,19:00 a 4:59
11441,2,0,1,19:00 a 4:59
11442,5,0,1,19:00 a 4:59
11443,17,1,1,19:00 a 4:59
11444,88,1,1,19:00 a 4:59
11445,111,1,1,19:00 a 4:59
11446,100,1,0,19:00 a 4:59
11447,4,0,0,19:00 a 4:59
11448,9,0,0,19:00 a 4:59
11449,0,0,0,19:00 a 4:59
11450,0,0,0,19:00 a 4:59
11451,1,0,0,19:00 a 4:59
11452,17,1,0,19:00 a 4:59
11453,-1,0,0,19:00 a 4:59
11454,-4,0,0,12:00 a 18:59
11455,25,1,1,19:00 a 4:59
11456,19,1,1,19:00 a 4:59
11457,2,0,1,12:00 a 18:59
11458,2,0,1,19:00 a 4:59
11459,-7,0,1,19:00 a 4:59
11460,14,0,1,19:00 a 4:59
11461,8,0,1,19:00 a 4:59
11462,1,0,1,19:00 a 4:59
11463,11,0,1,19:00 a 4:59
11464,-1,0,1,19:00 a 4:59
11465,2,0,1,19:00 a 4:59
11466,-3,0,1,19:00 a 4:59
11467,1,0,1,19:00 a 4:59
11468,29,1,1,19:00 a 4:59
11469,20,1,1,19:00 a 4:59
11470,3,0,1,5:00 a 11:59
11471,0,0,1,5:00 a 11:59
11472,0,0,1,5:00 a 11:59
11473,6,0,0,5:00 a 11:59
11474,10,0,0,5:00 a 11:59
11475,-2,0,0,5:00 a 11:59
11476,-5,0,0,5:00 a 11:59
11477,1,0,0,5:00 a 11:59
11478,9,0,0,5:00 a 11:59
11479,0,0,0,5:00 a 11:59
11480,16,1,0,5:00 a 11:59
11481,-6,0,0,5:00 a 11:59
11482,3,0,1,5:00 a 11:59
11483,1,0,1,5:00 a 11:59
11484,9,0,1,5:00 a 11:59
11485,10,0,1,5:00 a 11:59
11486,8,0,1,5:00 a 11:59
11487,3,0,1,5:00 a 11:59
11488,-4,0,1,5:00 a 11:59
11489,-13,0,1,5:00 a 11:59
11490,2,0,1,5:00 a 11:59
11491,3,0,1,5:00 a 11:59
11492,8,0,1,5:00 a 11:59
11493,-5,0,1,5:00 a 11:59
11494,36,1,1,12:00 a 18:59
11495,12,0,1,12:00 a 18:59
11496,14,0,1,12:00 a 18:59
11497,17,1,0,12:00 a 18:59
11498,15,0,0,12:00 a 18:59
11499,5,0,0,12:00 a 18:59
11500,26,1,0,12:00 a 18:59
11501,16,1,0,12:00 a 18:59
11502,-5,0,0,12:00 a 18:59
11503,8,0,0,12:00 a 18:59
11504,12,0,0,12:00 a 18:59
11505,11,0,0,12:00 a 18:59
11506,2,0,1,12:00 a 18:59
11507,4,0,1,12:00 a 18:59
11508,1,0,1,12:00 a 18:59
11509,4,0,1,12:00 a 18:59
11510,27,1,1,12:00 a 18:59
11511,23,1,1,12:00 a 18:59
11512,4,0,1,12:00 a 18:59
11513,5,0,1,12:00 a 18:59
11514,21,1,1,12:00 a 18:59
11515,4,0,1,12:00 a 18:59
11516,13,0,1,12:00 a 18:59
11517,1,0,1,12:00 a 18:59
11518,1,0,1,12:00 a 18:59
11519,6,0,1,12:00 a 18:59
11520,2,0,1,12:00 a 18:59
11521,1,0,1,12:00 a 18:59
11522,16,1,1,12:00 a 18:59
11523,66,1,1,19:00 a 4:59
11524,-1,0,0,19:00 a 4:59
11525,-3,0,0,12:00 a 18:59
11526,2,0,0,19:00 a 4:59
11527,9,0,1,19:00 a 4:59
11528,2,0,1,12:00 a 18:59
11529,0,0,1,19:00 a 4:59
11530,14,0,1,19:00 a 4:59
11531,8,0,1,12:00 a 18:59
11532,-3,0,1,19:00 a 4:59
11533,2,0,1,19:00 a 4:59
11534,11,0,1,19:00 a 4:59
11535,4,0,1,19:00 a 4:59
11536,-4,0,1,19:00 a 4:59
11537,3,0,0,19:00 a 4:59
11538,-4,0,0,19:00 a 4:59
11539,-6,0,0,19:00 a 4:59
11540,5,0,0,19:00 a 4:59
11541,1,0,0,19:00 a 4:59
11542,-3,0,0,19:00 a 4:59
11543,-2,0,0,19:00 a 4:59
11544,2,0,0,19:00 a 4:59
11545,9,0,0,19:00 a 4:59
11546,-1,0,1,19:00 a 4:59
11547,-9,0,1,19:00 a 4:59
11548,7,0,1,19:00 a 4:59
11549,2,0,1,19:00 a 4:59
11550,-1,0,1,19:00 a 4:59
11551,65,1,1,19:00 a 4:59
11552,10,0,1,19:00 a 4:59
11553,-7,0,1,19:00 a 4:59
11554,9,0,1,19:00 a 4:59
11555,-1,0,1,19:00 a 4:59
11556,-5,0,1,19:00 a 4:59
11557,-1,0,1,19:00 a 4:59
11558,3,0,1,19:00 a 4:59
11559,-9,0,1,19:00 a 4:59
11560,83,1,1,19:00 a 4:59
11561,15,0,1,19:00 a 4:59
11562,61,1,1,5:00 a 11:59
11563,4,0,0,5:00 a 11:59
11564,10,0,0,5:00 a 11:59
11565,4,0,0,5:00 a 11:59
11566,3,0,0,5:00 a 11:59
11567,7,0,0,5:00 a 11:59
11568,17,1,0,5:00 a 11:59
11569,16,1,0,5:00 a 11:59
11570,11,0,0,5:00 a 11:59
11571,10,0,0,5:00 a 11:59
11572,3,0,1,5:00 a 11:59
